Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,98508716,,1,1,20180925,20180901,,1597.87,93.99,0,0,0,0,0,3.05,225582.06,225133.35,225582.06,225133.35,448.71,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,2046.58,0,0,0,xxx,,0,0,0,0,0,0,8.5,0,7.98375,0,,,214,N,,,
CMLT06AMC1,97026314,,1,1,20180925,20180801,,68.48,11.41,0,0,0,0,0,0.37,27391.32,27358.82,27423.74,27391.32,32.5,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,57.07,N,0,0,0,100.98,0,0,0,xxx,,0,0,0,0,0,0,3,0,2.48375,0,,,213,Y,20080718,,
CMLT06AMC1,98232150,,1,1,20180925,20180801,,663.83,35.12,0,0,0,0,0,1.14,84296.4,84144.08,84447.53,84296.4,152.32,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,152.32,628.71,N,0,0,0,816.15,0,0,0,xxx,,0,0,0,0,0,0,9.45,0,8.93375,0,,,213,N,,,
CMLT06AMC1,149634024,,1,1,20180925,20180901,,256.63,33.11,0,0,0,0,0,1.08,79473.09,79376.66,79473.09,79376.66,96.43,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,353.06,0,0,0,xxx,,0,0,0,0,0,0,3.875,0,3.35875,0,,,213,N,,,
CMLT06AMC1,98462914,,1,1,20180925,20180901,,771.15,79.17,0,0,0,0,0,2.57,190017.37,189422.21,190017.37,189422.21,562.94,32.22,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1334.09,0,0,0,xxx,,0,0,0,0,0,0,4.87,0,4.35375,0,,,214,N,,,
CMLT06AMC1,149639460,,1,1,20180925,20180501,,0,0,0,0,0,0,0,1.51,111744.23,111549.56,111744.23,111549.56,0,194.67,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,139.68,0,0,Y,0,0,0,380.91,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,213,Y,20090731,,
CMLT06AMC1,97557599,,1,1,20180925,20180801,,280.12,70.03,0,0,0,0,0,2.28,168074.13,167819.01,168328.82,168074.13,255.12,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,255.12,210.09,N,0,0,0,535.24,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,213,N,,,
CMLT06AMC1,149647208,,1,1,20180925,20180901,,170.67,42.66,0,0,0,0,0,1.39,102388.39,101967.55,102388.39,101967.55,399.26,21.58,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,569.93,0,0,0,xxx,,0,0,0,0,0,0,2.0003,0,1.48405,0,,,213,N,,,
CMLT06AMC1,97562151,,1,1,20180925,20180801,,537.08,64.09,0,0,0,0,0,2.08,153818.08,153325.3,154309.14,153818.08,492.78,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,492.78,472.99,N,0,0,0,1029.86,0,0,0,xxx,,0,0,0,0,0,0,4.19,0,3.67375,0,,,213,N,,,
CMLT06AMC1,98241995,,1,1,20180925,20180801,,363.98,45.5,0,0,0,0,0,1.48,109192.6,109089.94,109294.92,109192.6,102.66,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,102.66,318.48,N,0,0,0,466.64,0,0,0,xxx,,0,0,0,0,0,0,4,0,3.48375,0,,,214,N,,,
