Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,84746650,,2,1,20090526,20080401,,0,0,0,0,0,0,0,3.22,237900.08,237900.08,239558.36,239558.36,0,0,0,0,,0,20080820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1999.98,0,0,0,xxx,,0,0,10,0,0,0,9.25,0,8.73375,0,,,322,N,
CMLT06AMC1,84932177,,1,1,20090526,20080501,,761.72,46.87,0,0,0,0,0,1.52,112499.94,112499.94,112499.94,112499.94,0,0,0,0,,0,20080922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.85,N,0,0,0,761.72,0,0,0,xxx,,0,0,10,0,0,0,8.125,0,7.60875,0,,,322,N,
CMLT06AMC1,84951979,,1,1,20090526,20081001,,569.17,36.02,0,0,0,0,0,1.17,86456.14,86378.45,86911.73,86911.73,77.69,0,0,0,,0,20090323,0,0,0,0,0,0,0,0,0,0,0,0,0,77.69,533.15,N,0,0,0,646.86,0,0,0,xxx,,0,0,9,0,0,0,7.9,0,7.38375,0,,,322,N,
CMLT06AMC1,85236172,,2,1,20090526,20090401,,656.31,38.38,0,0,0,0,0,1.25,92114.28,92043.44,92164.11,92103.99,60.48,0,10.36,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,60.48,617.93,N,0,0,0,716.79,0,0,0,xxx,,0,0,0,0,0,0,8.55,0,8.03375,0,,,325,N,
CMLT06AMC1,85378057,,1,1,20090526,20080801,,620.59,31.83,0,0,0,0,0,1.03,76380.68,76332.89,76788.02,76788.02,47.79,0,0,0,,0,20090113,0,0,0,0,0,0,0,0,0,0,0,0,0,47.79,588.76,N,0,0,0,668.38,0,0,0,xxx,,0,0,10,0,0,0,9.75,0,9.23375,0,,,325,N,
CMLT06AMC1,85420776,,1,1,20090526,20090401,,1075.49,53.11,0,0,0,0,0,1.73,127465.95,127391.63,127539.64,127465.95,74.32,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,74.32,1022.38,N,0,0,0,1149.81,0,0,0,xxx,,0,0,0,0,0,0,10.125,0,9.60875,0,,,325,N,
CMLT06AMC1,85429496,,1,1,20090526,20081001,,0,0,0,0,0,0,0,0.86,63362.12,63362.12,63463.43,63463.43,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,497.83,0,0,0,xxx,,0,0,0,0,0,0,9.1,0,8.58375,0,,,325,N,
CMLT06AMC1,85436137,,1,1,20090526,20090401,,1941.87,99.58,0,0,0,0,0,3.24,238999.99,238999.98,239000,239000,0.01,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1842.29,N,0,0,0,1941.88,0,0,0,xxx,,0,0,0,0,0,0,9.75,0,9.23375,0,,,325,N,
CMLT06AMC1,85472694,,2,1,20090526,20090401,,2120.62,108.75,0,0,0,0,0,3.53,261000,261000,260999.99,260999.99,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.87,N,0,0,0,2120.62,0,0,0,xxx,,0,0,0,0,0,0,9.75,0,9.23375,0,,,325,N,
CMLT06AMC1,85473452,,2,1,20090526,20080801,,1462.5,75,0,0,0,0,0,2.44,180000,180000,180000,180000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387.5,N,0,0,0,1462.5,0,0,0,xxx,,0,0,0,0,0,0,9.75,0,9.23375,0,,,325,N,
CMLT06AMC1,85480291,,1,1,20090526,20090101,,1263.16,126.32,0,0,0,0,0,4.11,303158.8,302720.01,304464.27,304464.27,438.79,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,438.79,1136.84,N,0,0,0,1701.95,0,0,0,xxx,,0,0,0,0,0,0,5,0,4.48375,0,,,325,Y,20081231
CMLT06AMC1,85481091,,1,1,20090526,20080601,,1164.81,59.43,0,0,0,0,0,1.93,142629.77,142541.36,143580.67,143580.67,88.41,0,0,0,,0,20081124,0,0,0,0,0,0,0,0,0,0,0,0,0,88.41,1105.38,N,0,0,0,1253.22,0,0,0,xxx,,0,0,10,0,0,0,9.8,0,9.28375,0,,,325,N,
CMLT06AMC1,85498939,,1,1,20090526,20090401,,502.73,26.32,0,0,0,0,0,0.86,63169.76,63129.08,63210.13,63169.77,40.68,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68,476.41,N,0,0,0,543.41,0,0,0,xxx,,0,0,0,0,0,0,9.55,0,9.03375,0,,,326,N,
CMLT06AMC1,85501013,,2,1,20090526,20080201,,0,0,0,0,0,0,0,1.94,143397.66,143397.66,143397.66,143397.66,0,0,0,0,,0,20080609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1075.48,0,0,0,xxx,,0,0,10,0,0,0,9,0,8.48375,0,,,324,N,
CMLT06AMC1,85502730,,2,1,20090526,20080501,,0,0,0,0,0,0,0,2.44,180000,180000,180000,180000,0,0,0,0,,0,20080917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1462.5,0,0,0,xxx,,0,0,10,0,0,0,9.75,0,9.23375,0,,,325,N,
CMLT06AMC1,85503373,,1,1,20090526,20090501,,1427.94,110.69,0,0,0,0,0,3.6,265662.62,265361.4,265662.62,265361.4,301.22,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1729.16,0,0,0,xxx,,0,0,0,0,0,0,6.45,0,5.93375,0,,,325,N
CMLT06AMC1,85503530,,1,1,20090526,20090401,,970.4,60.65,0,0,0,0,0,1.97,145559.43,145436.61,145652.57,145544.95,108.24,0,14.58,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,108.24,909.75,N,0,0,0,1078.64,0,0,0,xxx,,0,0,0,0,0,0,8,0,7.48375,0,,,326,N
CMLT06AMC1,85504215,,1,1,20090526,20090301,,593.24,31.56,0,0,0,0,0,1.03,75733.12,75682.42,75783.43,75783.43,50.7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7,561.68,N,0,0,0,643.94,0,0,0,xxx,,0,0,0,0,0,0,9.4,0,8.88375,0,,,325,N
CMLT06AMC1,85528859,,1,1,20090526,20090401,,624.12,34.87,0,0,0,0,0,1.13,83681.32,83620.56,83681.32,83681.32,60.76,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,60.76,589.25,N,0,0,0,684.88,0,0,0,xxx,,0,0,0,0,0,0,8.95,0,8.43375,0,,,325,N
CMLT06AMC1,85532059,,1,1,20090526,20071001,,2832.88,145.28,0,0,0,0,0,4.72,348662.74,348583.9,350417.89,350417.89,78.84,0,0,0,,0,20081229,0,0,0,0,0,0,0,0,0,0,0,0,0,78.84,2687.6,N,0,0,0,2911.72,0,0,0,xxx,,0,0,10,0,0,0,9.75,0,9.23375,0,,,325,N
CMLT06AMC1,85534337,,1,1,20090526,20090201,,1528.69,78.39,0,0,0,0,0,2.55,188146.11,188028.39,188493.62,188378.72,117.72,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,117.72,1450.3,N,0,0,0,1646.41,0,0,0,xxx,,0,0,0,0,0,0,9.75,0,9.23375,0,,,325,N
CMLT06AMC1,85538932,,1,1,20090526,20090401,,670.37,39.2,0,0,0,0,0,1.27,94087.39,94013.88,94160.38,94087.39,73.51,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,73.51,631.17,N,0,0,0,743.88,0,0,0,xxx,,0,0,0,0,0,0,8.55,0,8.03375,0,,,325,N
CMLT06AMC1,85547933,,1,1,20090526,20081001,,908.25,72.08,0,0,0,0,0,2.34,173000,173000,173000,173000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.17,N,0,0,0,908.25,0,0,0,xxx,,0,0,0,0,0,0,6.3,0,5.78375,0,,,325,N
CMLT06AMC1,85550333,,1,1,20090526,20090501,,564.51,44.45,0,0,0,0,0,1.44,106679.78,106556.71,106679.78,106556.71,123.07,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,687.58,0,0,0,xxx,,0,0,0,0,0,0,6.35,0,5.83375,0,,,325,N
CMLT06AMC1,85554178,,1,1,20090526,20081201,,1891.22,93.39,0,0,0,0,0,3.04,224144.29,224013.62,224656.13,224656.13,130.67,0,0,0,,0,20090423,0,0,0,0,0,0,0,0,0,0,0,0,0,130.67,1797.83,N,0,0,0,2021.89,0,0,0,xxx,,0,0,10,0,0,0,10.125,0,9.60875,0,,,325,N
CMLT06AMC1,85555738,,2,1,20090526,20061201,,0,0,0,0,0,0,0,6.46,477379.99,477379.99,477380,477380,0,0,0,0,,0,20090213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,3958.28,0,0,0,xxx,,0,0,11,0,0,0,9.95,0,9.43375,0,,,325,N
CMLT06AMC1,85556892,,2,1,20090526,20090301,,741,38,0,0,0,0,0,1.24,91200,91200,91200,91200,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,N,0,0,0,741,0,0,0,xxx,,0,0,0,0,0,0,9.75,0,9.23375,0,,,325,N
CMLT06AMC1,85559573,,1,1,20090526,20081001,,1410.83,79.26,0,0,0,0,0,2.58,190224.79,190085.4,191039.82,191039.82,139.39,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,139.39,1331.57,N,0,0,0,1550.22,0,0,0,xxx,,0,0,0,0,0,0,8.9,0,8.38375,0,,,325,N
CMLT06AMC1,85561934,,1,1,20090526,20090401,,1064.1,70.94,0,0,0,0,0,2.31,170256.35,170096.82,170414.89,170256.35,159.53,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,159.53,993.16,N,0,0,0,1223.63,0,0,0,xxx,,0,0,0,0,0,0,7.5,0,6.98375,0,,,326,N
CMLT06AMC1,85569937,,2,1,20090526,20080501,,865.57,50.92,0,0,0,0,0,1.65,122197.71,122101.36,123213.89,123213.89,96.35,0,0,0,,0,20090113,0,0,0,0,0,0,0,0,0,0,0,0,0,96.35,814.65,N,0,0,0,961.92,0,0,0,xxx,,0,0,9,0,0,0,8.5,0,7.98375,0,,,325,N
CMLT06AMC1,85572337,,1,1,20090526,20090401,,1073.92,87.31,0,0,0,0,0,2.84,209545.46,209292.78,209796.84,209545.45,252.68,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,252.68,986.61,N,0,0,0,1326.6,0,0,0,xxx,,0,0,0,0,0,0,6.15,0,5.63375,0,,,325,N
CMLT06AMC1,85572659,,2,1,20090526,20080301,,1573.47,77.89,0,0,0,0,0,2.53,186947.11,186837.6,188485.89,188485.89,109.51,0,0,0,,0,20080811,0,0,0,0,0,0,0,0,0,0,0,0,0,109.51,1495.58,N,0,0,0,1682.98,0,0,0,xxx,,0,0,10,0,0,0,10.1,0,9.58375,0,,,325,N,
CMLT06AMC1,85574416,,2,1,20090526,20090301,,580.08,34.12,0,0,0,0,0,1.11,81893.65,81816.3,82046.72,81970.45,77.35,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,77.35,545.96,N,0,0,0,657.43,0,0,0,xxx,,0,0,0,0,0,0,8.5,0,7.98375,0,,,325,N,
