Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,98519556,,1,1,20140225,20130201,,745.15,161.99,0,0,0,0,0,5.26,388775.93,387666.81,400837.07,400837.07,1109.12,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-249.66,1109.12,583.16,N,0,0,0,1854.27,0,0,0,xxx,,0,0,10,0,0,0,2.3,0,1.78375,0,,,269,N,
CMLT06AMC1,97582639,,1,1,20140225,20140101,,388.32,50.04,0,0,0,0,0,1.63,120098.53,119814,120378.41,120094.79,280.78,3.74,0.01,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-162.26,280.78,338.28,N,0,0,0,669.1,0,0,0,xxx,,0,0,0,0,0,0,3.88,0,3.36375,0,,,268,Y,20080401
CMLT06AMC1,97583199,,1,1,20140225,20140101,,406.13,101.53,0,0,0,0,0,3.3,243680.85,243335.56,244025.56,243680.85,345.29,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-2788.27,345.29,304.6,N,0,0,0,751.42,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,268,N,
CMLT06AMC1,151520962,,1,1,20140225,20140201,,132,33,0,0,0,0,0,1.07,79201.21,79098.72,79201.21,79098.72,102.49,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,234.49,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,268,N,
CMLT06AMC1,97584395,,1,1,20140225,20140101,,123.02,30.76,0,0,0,0,0,1,73812.59,73711.38,73913.53,73812.49,101.11,0.1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,32.15,101.11,92.26,N,0,0,0,224.13,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,268,N,
CMLT06AMC1,97584833,,1,1,20140225,20121001,,0,0,0,0,0,0,0,2.58,190518.08,190518.08,191211.64,191211.64,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-105.45,0,0,Y,0,0,0,1501.1,0,0,0,xxx,,0,0,10,0,0,0,7.99,0,7.47375,0,,,268,N,
CMLT06AMC1,98523954,,1,1,20140225,20140101,,645.56,135.91,0,0,0,0,0,4.42,326180.08,325260.14,327098.2,326180.08,919.94,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-35.54,919.94,509.65,N,0,0,0,1565.5,0,0,0,xxx,,0,0,0,0,0,0,2.375,0,1.85875,0,,,269,Y,20090730
CMLT06AMC1,98524275,,1,1,20140225,20140101,,386.98,96.74,0,0,0,0,0,3.14,232186.74,231808.74,232564.11,232186.74,378,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,127.59,378,290.24,N,0,0,0,764.98,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,269,N,
CMLT06AMC1,97588198,,1,1,20140225,20140101,,616.37,33.32,0,0,0,0,0,1.08,79961.07,79837.03,79961.07,79961.07,124.04,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,124.04,583.05,N,0,0,0,740.41,0,0,0,xxx,,0,0,0,0,0,0,9.25,0,8.73375,0,,,268,N,
CMLT06AMC1,97589030,,1,1,20140225,20131201,,811.44,143.87,0,0,0,0,0,4.68,345294.07,344335.37,347204.73,346250.52,958.7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-21,958.7,667.57,N,0,0,0,1770.14,0,0,0,xxx,,0,0,0,0,0,0,2.82,0,2.30375,0,,,268,Y,20081215
CMLT06AMC1,151525763,,1,1,20140225,20140101,,203.39,50.85,0,0,0,0,0,1.65,122032.59,121769.72,122295.02,122032.59,262.87,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-99.24,262.87,152.54,N,0,0,0,466.26,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,269,N,
CMLT06AMC1,151109469,,1,1,20140225,20140201,,340.51,85.13,0,0,0,0,0,2.77,204308.74,203918.56,204308.74,203918.56,390.18,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,20.97,0,0,N,0,0,0,730.69,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,268,N,
CMLT06AMC1,97591150,,1,1,20140225,20131001,,0,0,0,0,0,0,0,1.53,112799.17,112799.17,113473.51,113473.51,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,701.37,0,0,0,xxx,,0,0,0,0,0,0,5.05,0,4.53375,0,,,268,N,
CMLT06AMC1,151527603,,1,1,20140225,20140201,,218.07,54.52,0,0,0,0,0,1.77,130839.04,130616.43,130839.04,130616.43,222.61,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-126.59,0,0,N,0,0,0,440.68,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,268,N,
CMLT06AMC1,149186025,,1,1,20140225,20140101,,83.03,20.76,0,0,0,0,0,0.67,49817.49,49749.23,49817.49,49817.49,68.26,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-62,68.26,62.27,N,0,0,0,151.29,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,208,N,
CMLT06AMC1,145570263,,1,1,20140225,20080901,,0,0,0,0,0,0,0,2.18,160656.93,160656.93,162559.39,162559.39,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1482.91,0,0,0,xxx,,0,0,10,0,0,0,10.3,0,9.78375,0,,,266,N,
CMLT06AMC1,97595516,,1,1,20140225,20080901,,0,0,0,0,0,0,0,2.83,208991.32,208991.32,210054.73,210054.73,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1426.55,0,0,0,xxx,,0,0,10,0,0,0,7.7,0,7.18375,0,,,268,N,
CMLT06AMC1,97596035,,1,1,20140225,20120201,,0,0,0,0,0,0,0,3.18,234802.11,234802.11,236087.35,236087.35,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1942.73,0,0,0,xxx,,0,0,11,0,0,0,9.49,0,8.97375,0,,,268,N,
CMLT06AMC1,97599310,,1,1,20140225,20140101,,332.63,26.19,0,0,0,0,0,0.85,62860.03,62171,63545.43,62860.03,689.03,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,689.03,306.44,N,0,0,0,1021.66,0,0,0,xxx,,0,0,0,0,0,0,6.35,0,5.83375,0,,,88,N,
CMLT06AMC1,96787270,,1,1,20140225,20140101,,710,48.97,0,0,0,0,0,1.59,117517.45,117257.91,117692.35,117434.37,175.96,83.08,0.5,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,175.96,661.03,N,0,0,0,885.96,0,0,0,xxx,,0,0,0,0,0,0,7.25,0,6.73375,0,,,268,N,
CMLT06AMC1,148554686,,1,1,20140225,20140201,,1497.04,93.68,0,0,0,0,0,3.04,224837.65,224529.42,224837.65,224529.42,308.23,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1805.27,0,0,0,xxx,,0,0,0,0,0,0,7.99,0,7.47375,0,,,266,N,
CMLT06AMC1,97601553,,1,1,20140225,20131101,,0,0,0,0,0,0,0,2.5,184338.12,184095.3,184338.12,184095.3,0,242.82,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1136.75,0,0,Y,0,0,0,1456.38,0,0,0,xxx,,0,0,0,0,0,0,7.9,0,7.38375,0,,,269,N,
CMLT06AMC1,97604193,,1,1,20140225,20140101,,191.28,47.82,0,0,0,0,0,1.55,114770.72,114619.55,114770.72,114770.72,151.17,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-2.75,151.17,143.46,N,0,0,0,342.45,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,269,N,
CMLT06AMC1,151469103,,1,1,20140225,20140101,,759.2,39.96,0,0,0,0,0,1.3,95899.36,95795.91,96001.99,95899.36,103.45,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,103.45,719.24,N,0,0,0,862.65,0,0,0,xxx,,0,0,0,0,0,0,9.5,0,8.98375,0,,,268,N,
CMLT06AMC1,150139301,,1,1,20140225,20131201,,1213.25,120.12,0,0,0,0,0,3.9,288296.72,287711.9,288879.09,288879.09,584.82,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,584.82,1093.13,N,0,0,0,1798.07,0,0,0,xxx,,0,0,0,0,0,0,5.05,0,4.53375,0,,,267,N,
CMLT06AMC1,145169041,,1,1,20140225,20140101,,255.36,42.56,0,0,0,0,0,1.38,102145.12,101872.65,102145.12,102145.12,272.47,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-11.41,272.47,212.8,N,0,0,0,527.83,0,0,0,xxx,,0,0,0,0,0,0,3,0,2.48375,0,,,145,N,
CMLT06AMC1,145335543,,1,1,20140225,20100901,,0,0,0,0,0,0,0,1.57,116260.99,116260.99,116735.36,116735.36,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,894.69,0,0,0,xxx,,0,0,11,0,0,0,7.99,0,7.47375,0,,,265,N,
CMLT06AMC1,150668028,,1,1,20140225,20140201,,987.67,46.37,0,0,0,0,0,1.51,111286.24,111184.59,111286.24,111184.59,101.65,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-492,0,0,N,0,0,0,1089.32,0,0,0,xxx,,0,0,0,0,0,0,10.65,0,10.13375,0,,,268,N,
CMLT06AMC1,97606479,,1,1,20140225,20120801,,1506.42,118.62,0,0,0,0,0,3.86,284678.64,284162.79,293044.01,293044.01,515.85,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-10,515.85,1387.8,N,0,0,0,2022.27,0,0,0,xxx,,0,0,10,0,0,0,6.35,0,5.83375,0,,,268,N,
CMLT06AMC1,150712883,,1,1,20140225,20140101,,743.49,38.52,0,0,0,0,0,1.25,92455.32,92333.13,92576.53,92455.32,122.19,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,122.19,704.97,N,0,0,0,865.68,0,0,0,xxx,,0,0,0,0,0,0,9.65,0,9.13375,0,,,268,N,
