Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,98508716,,1,1,20170327,20170301,,1604.3,97.23,0,0,0,0,0,3.16,233352.77,232945.09,233757.67,232945.09,407.68,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,2011.98,0,0,0,xxx,,0,0,0,0,0,0,8.25,0,7.73375,0,,,232,N,
CMLT06AMC1,98460918,,1,1,20170327,20170301,,904.54,58.74,0,0,0,0,0,1.91,140967.82,140657.57,140967.82,140657.57,310.04,0.21,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1214.58,0,0,0,xxx,,0,0,0,0,0,0,7.7,0,7.18375,0,,,232,N,
CMLT06AMC1,97026314,,1,1,20170327,20170201,,46.7,11.67,0,0,0,0,0,0.38,28018.55,27979.46,28057.58,28018.55,39.09,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,39.09,35.03,N,0,0,0,85.79,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,231,Y,20080718
CMLT06AMC1,98232150,,1,1,20170327,20170301,,683.89,36.18,0,0,0,0,0,1.18,86843.29,86711.03,86843.29,86711.03,132.26,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,816.15,0,0,0,xxx,,0,0,0,0,0,0,9.45,0,8.93375,0,,,231,N,
CMLT06AMC1,149634024,,1,1,20170327,20170101,,0,0,0,0,0,0,0,1.14,84436.62,84436.62,84705.15,84436.62,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,480.29,0,0,0,xxx,,0,0,0,0,0,0,3,0,2.48375,0,,,231,N,
CMLT06AMC1,98462914,,1,1,20170327,20170301,,813.43,83.51,0,0,0,0,0,2.71,200434.56,199913.9,200434.56,199913.9,520.66,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1334.09,0,0,0,xxx,,0,0,0,0,0,0,4.87,0,4.35375,0,,,232,N,
CMLT06AMC1,149639460,,1,1,20170327,20170201,,192.38,48.09,0,0,0,0,0,1.56,115427.53,115239,115615.75,115427.53,188.53,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,6.59,188.53,144.29,N,0,0,0,380.91,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,231,Y,20090731
CMLT06AMC1,97557599,,1,1,20170327,20170201,,290.95,72.74,0,0,0,0,0,2.36,174569.59,174325.3,174813.47,174569.59,244.29,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,244.29,218.21,N,0,0,0,535.24,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,231,N,
CMLT06AMC1,149647208,,1,1,20170327,20170301,,182.64,45.65,0,0,0,0,0,1.48,109567.53,109180.24,109567.53,109180.24,387.29,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,569.93,0,0,0,xxx,,0,0,0,0,0,0,2.0003,0,1.48405,0,,,231,N,
CMLT06AMC1,97562151,,1,1,20170327,20170201,,541.65,67.71,0,0,0,0,0,2.2,162495.27,162022.8,162966.17,162495.27,472.47,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,472.47,473.94,N,0,0,0,1014.12,0,0,0,xxx,,0,0,0,0,0,0,4,0,3.48375,0,,,231,N,
