Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,97649115,,2,1,20150727,20150601,,147.47,36.87,0,0,0,0,0,1.2,88484.97,88288.3,88681.31,88484.97,196.67,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,196.67,110.6,N,0,0,0,344.14,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,251,N,
CMLT06AMC1,97925838,,1,1,20150727,20150901,,1410.86,91.03,0,0,0,0,0,2.96,218797.29,173246.41,220475.42,173246.41,344.36,45206.52,0,0,,0,,0,0,0,0,0,0,70500,0,70500,0,0,0,10043.07,0,0,N,0,0,0,1755.22,0,0,0,xxx,,0,0,0,0,0,0,7.75,0,7.23375,0,,,252,N,
CMLT06AMC1,97652713,,1,1,20150727,20150601,,775.25,81.61,0,0,0,0,0,2.65,195853.54,195393.09,196312.17,195853.54,460.45,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,110.58,460.45,693.64,N,0,0,0,1235.7,0,0,0,xxx,,0,0,0,0,0,0,4.75,0,4.23375,0,,,251,N,
CMLT06AMC1,97251995,,2,1,20150727,20110201,,0,0,0,0,0,0,0,2.2,162352.2,162352.2,163134.98,163134.98,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1303.29,0,0,0,xxx,,0,0,0,0,0,0,8.45,0,7.93375,0,,,251,N,
CMLT06AMC1,98127558,,1,1,20150727,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,17984.95,0,17984.95,0,0,0,0,0,0,N,0,0,0,0,0,0,0,xxx,,0,0,0,0,0,0,0,0,-0.51625,0,,,252,N,
CMLT06AMC1,151585361,,1,1,20150727,20150701,,569.35,39.27,0,0,0,0,0,1.28,94237.55,94077.74,94237.55,94077.74,159.81,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,729.16,0,0,0,xxx,,0,0,9,0,0,0,7.25,0,6.73375,0,,,251,N,
CMLT06AMC1,96708318,,2,1,20150727,20150601,,778.02,94.19,0,0,0,0,0,3.06,226060.31,225501.91,226616.79,226060.31,558.4,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3030.96,558.4,683.83,N,0,0,0,1336.42,0,0,0,xxx,,0,0,0,0,0,0,4.13,0,3.61375,0,,,250,Y,20080409
CMLT06AMC1,98927791,,1,1,20150727,20150701,,261.14,65.29,0,0,0,0,0,2.12,156684.13,156410.66,156684.13,156410.66,273.47,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,165.71,0,0,N,0,0,0,534.61,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,252,Y,20081113
CMLT06AMC1,149610701,,2,1,20150727,20150701,,720.27,40.06,0,0,0,0,0,1.3,96142.59,96011.99,96142.59,96011.99,130.6,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,850.87,0,0,0,xxx,,0,0,0,0,0,0,8.99,0,8.47375,0,,,251,N,
CMLT06AMC1,145119004,,1,1,20150727,20150601,,1859.62,119.98,0,0,0,0,0,3.9,287941.56,287476.63,288403.5,287941.56,464.93,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,464.93,1739.64,N,0,0,0,2324.55,0,0,0,xxx,,0,0,0,0,0,0,7.75,0,7.23375,0,,,249,N,
