Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,84746650,,2,1,20100325,20080401,,0,0,0,0,0,0,0,3.22,237900.08,237900.08,239558.36,239558.36,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1999.98,0,0,0,xxx,,0,0,10,0,0,0,9.25,0,8.73375,0,,,312,N,
CMLT06AMC1,84932177,,1,1,20100325,20080501,,0,0,0,0,0,0,0,1.52,112499.94,112499.94,112499.94,112499.94,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,735.94,0,0,0,xxx,,0,0,10,0,0,0,7.85,0,7.33375,0,,,312,N,
CMLT06AMC1,84951979,,1,1,20100325,20090601,,563.9,35.69,0,0,0,0,0,1.16,85655.81,85572.85,86610,86300.25,82.96,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,82.96,528.21,N,0,0,0,646.86,0,0,0,xxx,,0,0,9,0,0,0,7.9,0,7.38375,0,,,312,N,
CMLT06AMC1,85236172,,2,1,20100325,20091001,,0,0,0,0,0,0,0,1.39,102465.42,102465.42,103046.01,103046.01,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,609.59,0,0,0,xxx,,0,0,0,0,0,0,5.42,0,4.90375,0,,,315,N,
CMLT06AMC1,85378057,,1,1,20100325,20080801,,0,0,0,0,0,0,0,1.03,75988.49,75988.49,76788.02,76788.02,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,591.21,0,0,0,xxx,,0,0,10,0,0,0,8.3,0,7.78375,0,,,315,N,
CMLT06AMC1,85420776,,1,1,20100325,20100101,,980.96,52.74,0,0,0,0,0,1.71,126575.03,126481.32,126668.02,126668.02,93.71,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,93.71,928.22,N,0,0,0,1074.67,0,0,0,xxx,,0,0,0,0,0,0,9.3,0,8.78375,0,,,315,N,
CMLT06AMC1,85429496,,1,1,20100325,20100101,,312.29,30.98,0,0,0,0,0,1.01,74354.71,74294.86,74473.66,74414.31,59.85,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,59.85,281.31,N,0,0,0,372.14,0,0,0,xxx,,0,0,0,0,0,0,5.04,0,4.52375,0,,,315,N,
CMLT06AMC1,85436137,,1,1,20100325,20090701,,1702.88,99.58,0,0,0,0,0,3.24,239000,239000,239000,239000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.3,N,0,0,0,1702.88,0,0,0,xxx,,0,0,10,0,0,0,8.55,0,8.03375,0,,,315,N,
CMLT06AMC1,85472694,,2,1,20100325,20090501,,0,0,0,0,0,0,0,3.53,260999.99,260999.99,260999.99,260999.99,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1685.62,0,0,0,xxx,,0,0,0,0,0,0,7.75,0,7.23375,0,,,315,N,
CMLT06AMC1,85473452,,2,1,20100325,20080801,,0,0,0,0,0,0,0,2.44,180000,180000,180000,180000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1162.5,0,0,0,xxx,,0,0,10,0,0,0,7.75,0,7.23375,0,,,315,N,
CMLT06AMC1,85480291,,1,1,20100325,20090101,,0,0,0,0,0,0,0,4.07,300498.48,300498.48,304464.27,304464.27,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1701.95,0,0,0,xxx,,0,0,10,0,0,0,5,0,4.48375,0,,,315,Y,20081231
CMLT06AMC1,85481091,,1,1,20100325,20080601,,0,0,0,0,0,0,0,1.92,141679.12,141679.12,143580.67,143580.67,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1152.69,0,0,0,xxx,,0,0,11,0,0,0,8.8,0,8.28375,0,,,315,N,
CMLT06AMC1,85498939,,1,1,20100325,20100101,,494.84,25.91,0,0,0,0,0,0.84,62179.07,62135.43,62270.22,62222.38,43.64,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,43.64,468.93,N,0,0,0,538.48,0,0,0,xxx,,0,0,0,0,0,0,9.55,0,9.03375,0,,,316,N,
CMLT06AMC1,85501013,,2,1,20100325,20080201,,0,0,0,0,0,0,0,1.94,143397.66,143397.66,143397.66,143397.66,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,908.19,0,0,0,xxx,,0,0,10,0,0,0,7.6,0,7.08375,0,,,314,N,
CMLT06AMC1,85502730,,2,1,20100325,20080501,,0,0,0,0,0,0,0,2.44,180000,180000,180000,180000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1162.5,0,0,0,xxx,,0,0,10,0,0,0,7.75,0,7.23375,0,,,315,N,
CMLT06AMC1,85503530,,1,1,20100325,20090801,,0,0,0,0,0,0,0,1.96,144573.07,144573.07,145090.53,145090.53,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1095.35,0,0,0,xxx,,0,0,0,0,0,0,8,0,7.48375,0,,,316,N
CMLT06AMC1,85504215,,1,1,20100325,20100201,,589.13,31.34,0,0,0,0,0,1.02,75207.91,75153.1,75369.81,75207.92,54.81,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,54.81,557.79,N,0,0,0,643.94,0,0,0,xxx,,0,0,0,0,0,0,9.4,0,8.88375,0,,,315,N
CMLT06AMC1,85528859,,1,1,20100325,20090401,,619.44,34.61,0,0,0,0,0,1.12,83052.93,82987.49,83681.32,83681.32,65.44,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,65.44,584.83,N,0,0,0,684.88,0,0,0,xxx,,0,0,11,0,0,0,8.95,0,8.43375,0,,,315,N
CMLT06AMC1,85532059,,1,1,20100325,20071001,,0,0,0,0,0,0,0,4.71,348079.31,348079.31,350417.89,350417.89,0,0,0,0,,0,20081229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,2516.73,0,0,0,xxx,,0,0,10,0,0,0,8.25,0,7.73375,0,,,315,N
CMLT06AMC1,85534337,,1,1,20100325,20100101,,1267.28,79.7,0,0,0,0,0,2.59,191287,191107.44,191642.59,191465.38,179.56,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,179.56,1187.58,N,0,0,0,1446.84,0,0,0,xxx,,0,0,0,0,0,0,7.95,0,7.43375,0,,,315,N
CMLT06AMC1,85538932,,1,1,20100325,20100201,,661.18,38.67,0,0,0,0,0,1.26,92797.19,92714.49,92879.3,92797.19,82.7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7,622.51,N,0,0,0,743.88,0,0,0,xxx,,0,0,0,0,0,0,8.55,0,8.03375,0,,,315,N
CMLT06AMC1,85547933,,1,1,20100325,20081201,,908.25,72.08,0,0,0,0,0,2.34,173000,173000,173000,173000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.17,N,0,0,0,908.25,0,0,0,xxx,,0,0,10,0,0,0,6.3,0,5.78375,0,,,315,N
CMLT06AMC1,85550333,,1,1,20100325,20100201,,557.84,43.92,0,0,0,0,0,1.43,105419.39,105289.65,105548.44,105419.39,129.74,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,129.74,513.92,N,0,0,0,687.58,0,0,0,xxx,,0,0,0,0,0,0,6.35,0,5.83375,0,,,315,N
CMLT06AMC1,85554178,,1,1,20100325,20100201,,1076.23,105.72,0,0,0,0,0,3.44,253727.4,253344.35,253727.4,253727.4,383.05,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,383.05,970.51,N,0,0,0,1459.28,0,0,0,xxx,,0,0,0,0,0,0,5.09,0,4.57375,0,,,315,N
CMLT06AMC1,85555738,,2,1,20100325,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,795.64,0,795.64,0,0,0,0,0,0,N,0,0,0,0,0,0,0,xxx,,0,0,0,0,0,0,0,0,0,0,,,0,N
CMLT06AMC1,85556892,,2,1,20100325,20090301,,0,0,0,0,0,0,0,1.24,91200,91200,91200,91200,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,611.8,0,0,0,xxx,,0,0,0,0,0,0,8.05,0,7.53375,0,,,315,N
CMLT06AMC1,85559573,,1,1,20100325,20081001,,0,0,0,0,0,0,0,2.57,189517.44,189517.44,191039.82,191039.82,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1550.22,0,0,0,xxx,,0,0,0,0,0,0,8.9,0,8.38375,0,,,315,N
CMLT06AMC1,85561934,,1,1,20100325,20100201,,1053.85,70.26,0,0,0,0,0,2.28,168615.45,168445.67,168784.18,168615.45,169.78,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,169.78,983.59,N,0,0,0,1223.63,0,0,0,xxx,,0,0,0,0,0,0,7.5,0,6.98375,0,,,316,N
CMLT06AMC1,85569937,,2,1,20100325,20090301,,858.52,50.5,0,0,0,0,0,1.64,121202.9,121099.5,122388.39,122293.39,103.4,0,0,0,,0,20091116,0,0,0,0,0,0,0,0,0,0,0,0,0,103.4,808.02,N,0,0,0,961.92,0,0,0,xxx,,0,0,9,0,0,0,8.5,0,7.98375,0,,,315,N
CMLT06AMC1,85572337,,1,1,20100325,20090801,,1060.67,86.23,0,0,0,0,0,2.8,206959.59,206693.66,208526.94,208526.94,265.93,0,0,0,,0,20091229,0,0,0,0,0,0,0,0,0,0,0,0,0,265.93,974.44,N,0,0,0,1326.6,0,0,0,xxx,,0,0,10,0,0,0,6.15,0,5.63375,0,,,315,N
CMLT06AMC1,85572659,,2,1,20100325,20080301,,0,0,0,0,0,0,0,2.52,185907.36,185907.36,188485.89,188485.89,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1550.08,0,0,0,xxx,,0,0,11,0,0,0,9.1,0,8.58375,0,,,315,N
CMLT06AMC1,85574416,,2,1,20100325,20090501,,574.42,33.79,0,0,0,0,0,1.1,81095.01,81012,81816.29,81816.29,83.01,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,83.01,540.63,N,0,0,0,657.43,0,0,0,xxx,,0,0,10,0,0,0,8.5,0,7.98375,0,,,315,N,
CMLT06AMC1,85574937,,1,1,20100325,20100201,,1703.64,97.35,0,0,0,0,0,3.16,233642.48,233482.43,233959.11,233642.48,160.05,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,160.05,1606.29,N,0,0,0,1863.69,0,0,0,xxx,,0,0,0,0,0,0,8.75,0,8.23375,0,,,315,N,
