Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,84932177,,1,1,20111025,20080501,,0,0,0,0,0,0,0,1.52,112499.94,112499.94,112499.94,112499.94,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,857.14,0,0,0,xxx,,0,0,10,0,0,0,7.85,0,7.33375,0,,,293,N,
CMLT06AMC1,84951979,,1,1,20111025,20090801,,0,0,0,0,0,0,0,1.14,84443.38,84443.38,86142.3,86142.3,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,646.86,0,0,0,xxx,,0,0,10,0,0,0,7.9,0,7.38375,0,,,293,N,
CMLT06AMC1,85236172,,2,1,20111025,20110101,,0,0,0,0,0,0,0,1.42,105166.41,105166.41,105938.91,105938.91,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,330.55,0,0,0,xxx,,0,0,10,0,0,0,2,0,1.48375,0,,,296,N,
CMLT06AMC1,85420776,,1,1,20111025,20110401,,966.15,51.94,0,0,0,0,0,1.69,124664.66,124556.14,125194.86,125194.86,108.52,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,108.52,914.21,N,0,0,0,1074.67,0,0,0,xxx,,0,0,10,0,0,0,9.3,0,8.78375,0,,,296,N,
CMLT06AMC1,85429496,,1,1,20111025,20101001,,0,0,0,0,0,0,0,0.54,39592.22,39592.22,39770.53,39770.53,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,110.75,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,296,N,
CMLT06AMC1,85472694,,2,1,20111025,20090501,,0,0,0,0,0,0,0,3.53,260999.99,260999.99,260999.99,260999.99,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1967.13,0,0,0,xxx,,0,0,0,0,0,0,7.725,0,7.20875,0,,,296,N,
CMLT06AMC1,85473452,,2,1,20111025,20080801,,0,0,0,0,0,0,0,2.44,180000,180000,180000,180000,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1341.91,0,0,0,xxx,,0,0,10,0,0,0,7.6,0,7.08375,0,,,296,N,
CMLT06AMC1,85480291,,1,1,20111025,20110901,,599.84,149.96,0,0,0,0,0,4.87,359903.65,359012.25,359903.65,359903.65,891.4,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,891.4,449.88,N,0,0,0,1491.24,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,296,Y,20081231
CMLT06AMC1,85481091,,1,1,20111025,20080601,,0,0,0,0,0,0,0,1.92,141679.13,141679.13,143580.67,143580.67,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1152.69,0,0,0,xxx,,0,0,11,0,0,0,8.8,0,8.28375,0,,,296,N,
CMLT06AMC1,85498939,,1,1,20111025,20110701,,487.01,25.5,0,0,0,0,0,0.83,61194.57,61143.92,61344.14,61294.68,50.65,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65,461.51,N,0,0,0,537.66,0,0,0,xxx,,0,0,0,0,0,0,9.55,0,9.03375,0,,,297,N,
CMLT06AMC1,85503530,,1,1,20111025,20110901,,255.01,63.75,0,0,0,0,0,2.07,153004.97,152607.15,153402.13,153004.97,397.82,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,131.23,397.82,191.26,N,0,0,0,652.83,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,297,N,
CMLT06AMC1,85504215,,1,1,20111025,20110801,,289.66,32.47,0,0,0,0,0,1.06,77936.65,77791.64,78225.05,78081.12,145.01,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,145.01,257.19,N,0,0,0,434.67,0,0,0,xxx,,0,0,0,0,0,0,4.46,0,3.94375,0,,,296,N,
CMLT06AMC1,85532059,,1,1,20111025,20071001,,0,0,0,0,0,0,0,4.71,348079.31,348079.31,350417.89,350417.89,0,0,0,0,,0,20081229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,2516.73,0,0,0,xxx,,0,0,10,0,0,0,8.25,0,7.73375,0,,,296,N,
