Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,84932177,,1,1,20120925,20080501,,0,0,0,0,0,0,0,1.52,112499.94,112499.94,112499.94,112499.94,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,857.14,0,0,0,xxx,,0,0,10,0,0,0,7.85,0,7.33375,0,,,282,N,
CMLT06AMC1,84951979,,1,1,20120925,20090801,,0,0,0,0,0,0,0,1.14,84443.38,84443.38,86142.3,86142.3,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,646.85,0,0,0,xxx,,0,0,10,0,0,0,7.9,0,7.38375,0,,,282,N,
CMLT06AMC1,85236172,,2,1,20120925,20120801,,187.34,46.84,0,0,0,0,0,1.52,112406.75,112098.76,112714.22,112406.75,307.99,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,307.99,140.5,N,0,0,0,495.33,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,285,N,
CMLT06AMC1,85420776,,1,1,20120925,20110401,,956.53,51.43,0,0,0,0,0,1.67,123423.61,123305.47,125194.86,125194.86,118.14,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,118.14,905.1,N,0,0,0,1074.67,0,0,0,xxx,,0,0,11,0,0,0,9.3,0,8.78375,0,,,285,N,
CMLT06AMC1,85429496,,1,1,20120925,20120101,,0,0,0,0,0,0,0,0.68,49966.56,49966.56,50207.08,50207.08,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,143.66,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,285,N,
CMLT06AMC1,85472694,,2,1,20120925,20090501,,0,0,0,0,0,0,0,3.53,260999.99,260999.99,260999.99,260999.99,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1967.13,0,0,0,xxx,,0,0,10,0,0,0,7.725,0,7.20875,0,,,285,N,
CMLT06AMC1,85480291,,1,1,20120925,20110901,,0,0,0,0,0,0,0,4.84,357224.99,357224.99,359903.65,359903.65,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1491.24,0,0,0,xxx,,0,0,10,0,0,0,2,0,1.48375,0,,,285,Y,
CMLT06AMC1,85498939,,1,1,20120925,20120601,,482.39,25.26,0,0,0,0,0,0.82,60614.68,60559.41,60777.88,60723.91,55.27,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,55.27,457.13,N,0,0,0,537.66,0,0,0,xxx,,0,0,0,0,0,0,9.55,0,9.03375,0,,,286,N,
CMLT06AMC1,85503530,,1,1,20120925,20120801,,245.98,61.5,0,0,0,0,0,2,147590.61,147183.76,147996.78,147590.61,406.85,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,131.23,406.85,184.48,N,0,0,0,652.83,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,286,N,
CMLT06AMC1,85504215,,1,1,20120925,20120701,,283.61,31.8,0,0,0,0,0,1.03,76308.26,76157.2,76758.08,76458.75,151.06,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,151.06,251.81,N,0,0,0,434.67,0,0,0,xxx,,0,0,0,0,0,0,4.46,0,3.94375,0,,,285,N,
CMLT06AMC1,85534337,,1,1,20120925,20120601,,1227.94,77.23,0,0,0,0,0,2.51,185349.14,185130.24,185782.63,185782.63,218.9,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,218.9,1150.71,N,0,0,0,1446.84,0,0,0,xxx,,0,0,0,0,0,0,7.95,0,7.43375,0,,,285,N,
CMLT06AMC1,85538932,,1,1,20120925,20120901,,641.51,37.52,0,0,0,0,0,1.22,90036.26,89896.7,90137.91,89896.7,102.37,37.19,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,743.88,0,0,0,xxx,,0,0,0,0,0,0,8.55,0,8.03375,0,,,285,N,
CMLT06AMC1,85550333,,1,1,20120925,20120801,,535.59,42.17,0,0,0,0,0,1.37,101213.41,101061.42,101364.6,101213.41,151.99,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,151.99,493.42,N,0,0,0,687.58,0,0,0,xxx,,0,0,0,0,0,0,6.35,0,5.83375,0,,,285,N,
CMLT06AMC1,85554178,,1,1,20120925,20120801,,939.46,107.37,0,0,0,0,0,3.49,257680.02,257167.07,257680.02,257680.02,512.95,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.6,512.95,832.09,N,0,0,0,1452.41,0,0,0,xxx,,0,0,0,0,0,0,4.375,0,3.85875,0,,,285,N,
CMLT06AMC1,85556892,,2,1,20120925,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,630.82,0,630.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,xxx,,0,0,11,0,0,0,0,0,-0.51625,0,,,285,N,
CMLT06AMC1,85561934,,1,1,20120925,20120801,,1018.95,67.93,0,0,0,0,0,2.21,163032.25,162827.57,163235.66,163032.25,204.68,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,204.68,951.02,N,0,0,0,1223.63,0,0,0,xxx,,0,0,0,0,0,0,7.5,0,6.98375,0,,,286,N,
CMLT06AMC1,85574416,,2,1,20120925,20120901,,87.81,21.95,0,0,0,0,0,0.71,52686.35,52602.5,52686.35,52602.5,83.85,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,36.53,0,0,N,0,0,0,171.66,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,285,N,
CMLT06AMC1,85574937,,1,1,20120925,20120701,,1581.84,109.09,0,0,0,0,0,3.55,261821.82,261474.2,262167.34,262167.34,347.62,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,347.62,1472.75,N,0,0,0,1929.46,0,0,0,xxx,,0,0,0,0,0,0,7.25,0,6.73375,0,,,285,N,
