Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,97763312,,2,1,20140527,20140401,,481.01,56.59,0,0,0,0,0,1.84,135815.89,135460.93,135815.89,135815.89,354.96,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,93.67,354.96,424.42,N,0,0,0,835.97,0,0,0,xxx,,0,0,0,0,0,0,4.25,0,3.73375,0,,,266,N,
CMLT06AMC1,97766190,,1,1,20140527,20140401,,130.36,32.59,0,0,0,0,0,1.06,78215.85,78114.34,78317.19,78215.85,101.51,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,101.51,97.77,N,0,0,0,231.87,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,266,N,
CMLT06AMC1,98400716,,1,1,20140527,20140401,,2429.51,151.86,0,0,0,0,0,4.94,364471.63,363971.18,364968.77,364471.63,500.45,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,500.45,2277.65,N,0,0,0,2929.96,0,0,0,xxx,,0,0,0,0,0,0,7.999,0,7.48275,0,,,265,N,
CMLT06AMC1,97818918,,1,1,20140527,20110401,,0,0,0,0,0,0,0,2.63,194577.06,194577.06,201815.24,201815.24,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,632.21,0,0,0,xxx,,0,0,11,0,0,0,2,0,1.48375,0,,,265,N,
CMLT06AMC1,98482433,,1,1,20140527,20140501,,768.73,55.91,0,0,0,0,0,1.82,134177.46,133960.79,134177.46,133960.79,216.67,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,985.4,0,0,0,xxx,,0,0,0,0,0,0,6.875,0,6.35875,0,,,265,N,
CMLT06AMC1,95577391,,2,1,20140527,20120701,,0,0,0,0,0,0,0,5.91,436476.7,436476.7,443734.26,443734.26,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1540.59,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,265,N,
CMLT06AMC1,99154510,,1,1,20140527,20140101,,720.42,180.11,0,0,0,0,0,5.85,432252.98,431405.93,435627.1,434785.68,847.05,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,847.05,540.31,N,0,0,0,1567.47,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,266,N,
CMLT06AMC1,97831879,,1,1,20140527,20140501,,740.77,43.07,0,0,0,0,0,1.4,103363.65,103231.4,103363.65,103231.4,132.25,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,873.02,0,0,0,xxx,,0,0,0,0,0,0,8.6,0,8.08375,0,,,265,N,
CMLT06AMC1,97255079,,1,1,20140527,20140501,,332.37,34.09,0,0,0,0,0,1.11,81814.07,81644.84,81982.62,81644.84,169.23,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,78.65,0,0,N,0,0,0,501.6,0,0,0,xxx,,0,0,0,0,0,0,4.875,0,4.35875,0,,,265,Y,20090110
CMLT06AMC1,98917156,,1,1,20140527,20140501,,200.63,8.22,0,0,0,0,0,0.27,19734,19716.63,19734,19716.63,16.53,0.84,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,217.16,0,0,0,xxx,,0,0,0,0,0,0,12.2,0,11.68375,0,,,266,N,
