Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,99739674,,1,1,20141226,20141101,,145.75,12.15,0,0,0,0,0,0.39,29149.9,29093.76,29205.76,29149.9,56.14,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,56.14,133.6,N,0,0,0,201.89,0,0,0,xxx,,0,0,0,0,0,0,6,0,5.48375,0,,,259,N,
CMLT06AMC1,98230238,,2,1,20141226,20140401,,0,0,0,0,0,0,0,2.78,205081.17,205081.17,205081.17,205081.17,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1184.22,0,0,0,xxx,,0,0,0,0,0,0,6.14744,0,5.63119,0,,,258,N,
CMLT06AMC1,145426680,,1,1,20141226,20141101,,373.7,93.42,0,0,0,0,0,3.04,224217.96,223726.91,224708.2,224217.96,491.05,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,491.05,280.28,N,0,0,0,864.75,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,255,Y,20080207
CMLT06AMC1,151110806,,2,1,20141226,20080201,,0,0,0,0,0,0,0,1.43,105664.15,105664.15,106557.32,106557.32,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,820.43,0,0,0,xxx,,0,0,0,0,0,0,8.35,0,7.83375,0,,,258,N,
CMLT06AMC1,97051791,,2,1,20141226,20140901,,418.07,104.52,0,0,0,0,0,3.4,250843.07,250302.59,251921.33,251921.33,540.48,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,136.42,540.48,313.55,N,0,0,0,958.55,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,258,Y,20080618
CMLT06AMC1,97462113,,1,1,20141226,20141201,,582.92,30.56,0,0,0,0,0,0.99,73334.76,73255.29,73334.76,73255.29,79.47,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,662.39,0,0,0,xxx,,0,0,0,0,0,0,9.53849,0,9.02224,0,,,259,N,
CMLT06AMC1,97333678,,1,1,20141226,20141201,,179.23,17.49,0,0,0,0,0,0.57,41966.51,41874.83,41966.51,41874.83,91.68,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,46.91,0,0,N,0,0,0,270.91,0,0,0,xxx,,0,0,0,0,0,0,5.125,0,4.60875,0,,,258,N,
CMLT06AMC1,97339790,,2,1,20141226,20141201,,356.34,36.55,0,0,0,0,0,1.19,87714.01,87524.58,87714.01,87524.58,189.43,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,50.24,0,0,N,0,0,0,545.77,0,0,0,xxx,,0,0,0,0,0,0,4.875,0,4.35875,0,,,258,N,
CMLT06AMC1,98654916,,1,1,20141226,20141201,,596.13,32.22,0,0,0,0,0,1.05,77335.31,77182.8,77335.31,77182.8,152.51,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,748.64,0,0,0,xxx,,0,0,0,0,0,0,9.25,0,8.73375,0,,,259,N,
CMLT06AMC1,97317796,,1,1,20141226,20141101,,364.02,52,0,0,0,0,0,1.69,124808.24,124484.99,125130.55,124808.24,323.25,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,323.25,312.02,N,0,0,0,687.27,0,0,0,xxx,,0,0,0,0,0,0,3.5,0,2.98375,0,,,258,N,
CMLT06AMC1,98091390,,2,1,20141226,20141201,,793.31,96.16,0,0,0,0,0,3.13,230780.18,229177.94,230780.18,229177.94,580.17,1018.63,3.44,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,183.45,0,0,N,0,0,0,1373.48,0,0,0,xxx,,0,0,0,0,0,0,4.125,0,3.60875,0,,,259,N,
CMLT06AMC1,97901995,,1,1,20141226,20141201,,249.88,43.46,0,0,0,0,0,1.41,104298.57,103992.49,104298.57,103992.49,306.08,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,74.28,0,0,N,0,0,0,555.96,0,0,0,xxx,,0,0,0,0,0,0,2.875,0,2.35875,0,,,258,N,
CMLT06AMC1,96099833,,2,1,20141226,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-428,0,0,N,0,0,0,0,0,0,0,xxx,,0,0,11,0,0,0,0,0,-0.51625,0,,,258,N,
CMLT06AMC1,97972350,,2,1,20141226,20130201,,0,0,0,0,0,0,0,2.33,171834.33,171834.33,172740.47,172740.47,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1322.01,0,0,0,xxx,,0,0,10,0,0,0,7.625,0,7.10875,0,,,258,N,
