Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date
CMLT06AMC1,98409238,,2,1,20150225,20150101,,201.2,50.3,0,0,0,0,0,1.63,120715.69,125090.98,122277.83,125261.95,178.55,-4553.84,0,0,,0,,0,0,0,0,0,0,9964.87,0,9964.87,0,0,0,5.69,178.55,150.9,N,0,0,0,379.75,0,0,0,xxx,,0,0,0,0,0,0,2.00006,0,1.48381,0,,,256,N,
CMLT06AMC1,97763114,,2,1,20150225,20150201,,275.24,68.81,0,0,0,0,0,2.38,175950.68,198000,192866.35,198000,578.35,-22627.67,0,0,,0,,0,0,0,0,0,0,-137000,0,-137000,0,0,0,-164418.74,0,0,N,0,0,0,853.59,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,256,N,
CMLT06AMC1,151454105,,2,1,20150225,20150201,,453.63,44.12,0,0,0,0,0,1.44,106357.89,106005.34,106805.42,106005.34,227.14,125.41,0,0,,0,,0,0,0,0,0,0,4153.95,0,4153.95,0,0,0,821.63,0,0,N,0,0,0,680.77,0,0,0,xxx,,0,0,0,0,0,0,5.14,0,4.62375,0,,,256,N,
CMLT06AMC1,98060437,,2,1,20150225,20150201,,194.16,32.36,0,0,0,0,0,1.05,77665.97,130703.78,79991.17,130703.78,117.52,-53155.33,0,0,,0,,0,0,0,0,0,0,-42662.35,0,-42662.35,0,0,0,0,0,0,N,0,0,0,311.68,0,0,0,xxx,,0,0,0,0,0,0,3,0,2.48375,0,,,257,Y,20080610
CMLT06AMC1,97959597,,1,1,20150225,20150201,,909.3,75.78,0,0,0,0,0,2.46,181860.35,181449.99,187384.85,181449.99,360.14,50.22,0,0,,0,,0,0,0,0,0,0,5934.84,0,5934.84,0,0,0,-18879.72,0,0,N,0,0,0,1269.44,0,0,0,xxx,,0,0,0,0,0,0,6,0,5.48375,0,,,256,N,
CMLT06AMC1,97751838,,2,1,20150225,20150201,,184.15,22.32,0,0,0,0,0,0.73,53569.95,53406.19,53569.95,53406.19,161.86,1.9,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,48.52,0,0,N,0,0,0,346.01,0,0,0,xxx,,0,0,0,0,0,0,4.125,0,3.60875,0,,,256,N,
CMLT06AMC1,97785034,,1,1,20150225,20150201,,97.8,24.45,0,0,0,0,0,0.79,58677.4,58584.57,58677.4,58584.57,92.83,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,82.99,0,0,N,0,0,0,190.63,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,256,N,
CMLT06AMC1,97798037,,1,1,20150225,20111201,,0,0,0,0,0,0,0,2.57,189938.66,189938.66,190762.22,190762.22,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1497.58,0,0,0,xxx,,0,0,11,0,0,0,8.125,0,7.60875,0,,,256,N,
CMLT06AMC1,97815757,,1,1,20150225,20140901,,0,0,0,0,0,0,0,0.44,32787.3,32787.3,32787.3,32787.3,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,0,0,Y,0,0,0,202.64,0,0,0,xxx,,0,0,0,0,0,0,4.8,0,4.28375,0,,,256,N,
CMLT06AMC1,97843437,,1,1,20150225,20150101,,190.62,47.65,0,0,0,0,0,1.55,114352.39,114140.74,114774.64,114352.39,211.65,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,211.65,142.97,N,0,0,0,402.27,0,0,0,xxx,,0,0,0,0,0,0,2.0003,0,1.48405,0,,,257,Y,20090731
CMLT06AMC1,98244197,,1,1,20150225,20150101,,1408.58,110.91,0,0,0,0,0,3.6,266188.82,265699.58,266675.48,266188.82,489.24,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,489.24,1297.67,N,0,0,0,1897.82,0,0,0,xxx,,0,0,0,0,0,0,6.35,0,5.83375,0,,,256,N,
CMLT06AMC1,98260912,,1,1,20150225,20141101,,451.53,45.15,0,0,0,0,0,1.47,108368.31,108135.03,108831.96,108831.96,233.28,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,68.56,233.28,406.38,N,0,0,0,684.81,0,0,0,xxx,,0,0,0,0,0,0,5,0,4.48375,0,,,256,Y,20090710
CMLT06AMC1,98268477,,1,1,20150225,20100901,,0,0,0,0,0,0,0,2.17,160345.39,160345.39,169244.61,169244.61,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,Y,0,0,0,976.09,0,0,0,xxx,,0,0,10,0,0,0,5.01,0,4.49375,0,,,256,N,
CMLT06AMC1,98294317,,1,1,20150225,20150201,,871.12,57.69,0,0,0,0,0,1.87,138456.49,138238.51,138456.49,138238.51,217.98,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,1089.1,0,0,0,xxx,,0,0,0,0,0,0,7.55,0,7.03375,0,,,256,N,
CMLT06AMC1,97843791,,1,1,20150225,20150201,,288.89,33.99,0,0,0,0,0,1.1,81569.93,81504.55,81569.93,81504.55,65.38,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,61.76,0,0,N,0,0,0,354.27,0,0,0,xxx,,0,0,0,0,0,0,4.25,0,3.73375,0,,,256,N,
CMLT06AMC1,97859193,,2,1,20150225,20130601,,0,0,0,0,0,0,0,1.72,127233.79,126808.75,127233.79,126808.75,0,425.04,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1165.34,0,0,Y,0,0,0,848.16,0,0,0,xxx,,0,0,9,0,0,0,6,0,5.48375,0,,,256,Y,20090708
CMLT06AMC1,97875397,,1,1,20150225,20150101,,456.23,23.89,0,0,0,0,0,0.78,57327.9,57259.49,57395.77,57327.9,68.41,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,68.41,432.34,N,0,0,0,524.64,0,0,0,xxx,,0,0,0,0,0,0,9.55,0,9.03375,0,,,256,N,
CMLT06AMC1,97899033,,1,1,20150225,20150101,,152.6,38.15,0,0,0,0,0,1.24,91557.42,91271.15,91843.22,91557.42,286.27,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,286.27,114.45,N,0,0,0,438.87,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,256,N,
CMLT06AMC1,98304470,,1,1,20150225,20150101,,329.62,13.18,0,0,0,0,0,0.43,31643.91,31619.2,31668.36,31643.91,24.71,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,24.71,316.44,N,0,0,0,354.33,0,0,0,xxx,,0,0,0,0,0,0,12.5,0,11.98375,0,,,256,N,
CMLT06AMC1,98340557,,1,1,20150225,20150101,,628.2,37.62,0,0,0,0,0,1.22,90280.82,90150.71,90410.03,90280.82,130.11,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,130.11,590.58,N,0,0,0,758.31,0,0,0,xxx,,0,0,0,0,0,0,8.35,0,7.83375,0,,,256,N,
CMLT06AMC1,98388358,,2,1,20150225,20150101,,314.54,78.63,0,0,0,0,0,2.56,188722.66,188383.97,188722.66,188722.66,338.69,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,118.62,338.69,235.91,N,0,0,0,653.23,0,0,0,xxx,,0,0,0,0,0,0,2,0,1.48375,0,,,257,N,
CMLT06AMC1,98391634,,1,1,20150225,20141201,,0,0,0,0,0,0,0,3.17,234109.47,234109.47,234483.46,234109.47,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,0,1790.66,0,0,0,xxx,,0,0,0,0,0,0,7.25,0,6.73375,0,,,257,N,
CMLT06AMC1,98394638,,1,1,20150225,20120601,,0,0,0,0,0,0,0,2.54,187742.95,187742.95,194396.86,194396.86,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,Y,0,0,0,1237.33,0,0,0,xxx,,0,0,10,0,0,0,5.675,0,5.15875,0,,,256,N,
